,class
63474,GALAXY
12199,STAR
48289,QSO
21951,QSO
57279,GALAXY
67545,GALAXY
39774,GALAXY
89014,QSO
58589,QSO
93199,STAR
58300,QSO
57637,GALAXY
8849,GALAXY
49794,GALAXY
92738,STAR
76197,STAR
70029,GALAXY
88134,GALAXY
41658,GALAXY
70272,STAR
28726,GALAXY
49787,GALAXY
41617,GALAXY
35287,GALAXY
97376,GALAXY
38573,GALAXY
22313,GALAXY
18666,GALAXY
6415,GALAXY
42612,GALAXY
50021,GALAXY
35083,STAR
26825,GALAXY
63662,GALAXY
86995,STAR
51577,GALAXY
43566,STAR
18628,GALAXY
90781,GALAXY
9555,GALAXY
73012,GALAXY
84973,STAR
11095,STAR
15494,GALAXY
43128,GALAXY
7198,GALAXY
65762,GALAXY
25032,GALAXY
32576,GALAXY
26014,GALAXY
19618,STAR
18208,QSO
4207,QSO
73491,QSO
16874,GALAXY
32594,GALAXY
39546,GALAXY
87990,GALAXY
23274,QSO
18275,STAR
69004,STAR
7082,QSO
10179,GALAXY
61123,QSO
67447,QSO
10687,QSO
13409,QSO
21493,GALAXY
32251,GALAXY
57719,STAR
85948,GALAXY
25823,STAR
50560,QSO
10220,GALAXY
37192,GALAXY
82534,GALAXY
47101,QSO
94626,GALAXY
8545,GALAXY
50551,QSO
76815,QSO
14088,GALAXY
16423,GALAXY
608,GALAXY
40533,GALAXY
65938,STAR
94559,QSO
39551,GALAXY
24193,GALAXY
58375,STAR
94606,GALAXY
47912,GALAXY
45110,STAR
73627,GALAXY
30873,GALAXY
98335,GALAXY
87373,STAR
84732,GALAXY
81696,GALAXY
72845,GALAXY
26426,GALAXY
40938,STAR
24929,GALAXY
41271,GALAXY
69340,GALAXY
95441,QSO
33213,GALAXY
80593,STAR
71211,GALAXY
23725,GALAXY
57416,STAR
1058,QSO
69051,QSO
15098,GALAXY
89853,QSO
45865,QSO
99698,QSO
62000,QSO
84259,STAR
16337,GALAXY
24602,STAR
69979,QSO
59262,GALAXY
70668,GALAXY
17330,GALAXY
28093,GALAXY
33058,STAR
55074,GALAXY
29764,GALAXY
32705,GALAXY
77008,GALAXY
96230,GALAXY
92151,GALAXY
14735,STAR
99831,QSO
48863,GALAXY
33273,STAR
40034,STAR
41145,GALAXY
12387,STAR
33169,GALAXY
93671,GALAXY
56168,QSO
70024,QSO
62765,GALAXY
55312,QSO
15769,STAR
71304,GALAXY
10729,STAR
1415,STAR
88218,QSO
62029,GALAXY
63489,GALAXY
58412,GALAXY
93454,QSO
59468,QSO
83053,QSO
13050,QSO
39853,GALAXY
71278,STAR
4942,STAR
41391,GALAXY
18102,STAR
98377,GALAXY
11010,STAR
33574,QSO
42250,GALAXY
42262,QSO
95852,STAR
24308,QSO
54058,GALAXY
17107,STAR
23301,QSO
52462,GALAXY
55019,GALAXY
1374,GALAXY
85011,QSO
24543,GALAXY
65068,GALAXY
9603,STAR
22788,GALAXY
8193,STAR
48897,QSO
43605,GALAXY
38811,STAR
41991,GALAXY
21861,QSO
9513,STAR
73146,GALAXY
71294,GALAXY
80477,QSO
69038,GALAXY
54585,GALAXY
9927,GALAXY
64381,GALAXY
30843,GALAXY
92880,QSO
20212,STAR
58972,QSO
60579,GALAXY
44374,GALAXY
55926,GALAXY
63233,GALAXY
50597,GALAXY
1417,STAR
32452,GALAXY
65364,GALAXY
39903,GALAXY
94782,GALAXY
30960,QSO
63925,GALAXY
66806,GALAXY
67903,GALAXY
1207,GALAXY
49457,GALAXY
3962,GALAXY
83407,GALAXY
17821,STAR
4133,GALAXY
21867,STAR
89457,GALAXY
21358,STAR
60210,GALAXY
82141,STAR
73838,GALAXY
91353,STAR
85245,GALAXY
17350,QSO
33814,GALAXY
42055,STAR
86224,GALAXY
13194,GALAXY
9031,GALAXY
73826,STAR
56259,GALAXY
78282,STAR
55121,GALAXY
6179,GALAXY
9518,STAR
32213,STAR
66939,GALAXY
86549,GALAXY
44542,GALAXY
17855,STAR
51406,STAR
27997,GALAXY
55908,STAR
14950,QSO
94895,GALAXY
46235,GALAXY
59075,GALAXY
33536,STAR
44991,GALAXY
2455,GALAXY
66599,GALAXY
72866,QSO
74173,GALAXY
2013,GALAXY
65988,GALAXY
13150,STAR
76941,GALAXY
88526,GALAXY
74924,GALAXY
74717,GALAXY
70480,GALAXY
66433,QSO
6753,STAR
32639,STAR
99687,GALAXY
98475,GALAXY
92372,QSO
28027,STAR
27889,GALAXY
14722,STAR
4473,QSO
51827,GALAXY
24268,QSO
41132,GALAXY
83997,STAR
52078,GALAXY
72296,GALAXY
86713,GALAXY
67104,GALAXY
98794,GALAXY
21276,GALAXY
64442,GALAXY
72416,STAR
57930,GALAXY
47683,STAR
35684,QSO
36751,GALAXY
1808,GALAXY
38747,STAR
35324,GALAXY
55953,STAR
79209,STAR
53971,QSO
70676,GALAXY
97877,STAR
10304,GALAXY
43858,GALAXY
68761,QSO
80031,GALAXY
81335,GALAXY
13127,QSO
84051,STAR
61724,GALAXY
66400,STAR
18096,GALAXY
48791,GALAXY
24366,GALAXY
62030,GALAXY
15457,QSO
81900,STAR
32648,STAR
97186,GALAXY
65637,GALAXY
16318,STAR
28499,QSO
59479,GALAXY
77337,QSO
68429,GALAXY
81200,QSO
4142,GALAXY
44899,GALAXY
32158,GALAXY
65649,GALAXY
81070,STAR
5409,QSO
25707,STAR
70828,GALAXY
98290,QSO
19723,QSO
8633,GALAXY
37103,STAR
65502,GALAXY
72197,GALAXY
7649,GALAXY
82253,QSO
56549,GALAXY
54491,GALAXY
80096,GALAXY
53951,GALAXY
16985,GALAXY
22057,STAR
99800,QSO
93916,GALAXY
15094,GALAXY
16915,GALAXY
84846,STAR
27702,STAR
78899,GALAXY
97166,GALAXY
17965,GALAXY
41675,STAR
50992,GALAXY
46377,STAR
15470,QSO
82420,QSO
88889,GALAXY
43978,GALAXY
91449,QSO
10099,GALAXY
88379,GALAXY
94041,GALAXY
57411,GALAXY
51919,GALAXY
98932,GALAXY
77736,GALAXY
36462,GALAXY
66737,GALAXY
76635,GALAXY
29095,STAR
56099,STAR
43239,GALAXY
93058,GALAXY
7727,STAR
95496,GALAXY
93122,GALAXY
91161,GALAXY
38058,STAR
87005,STAR
97581,GALAXY
20868,GALAXY
52695,QSO
14448,GALAXY
9268,GALAXY
17035,GALAXY
77486,GALAXY
65477,STAR
36324,GALAXY
35144,STAR
47029,QSO
93416,GALAXY
37971,GALAXY
32157,GALAXY
68469,QSO
70553,GALAXY
32186,GALAXY
57267,STAR
27783,GALAXY
8057,QSO
88265,GALAXY
51461,STAR
82589,GALAXY
98909,STAR
49706,QSO
17110,GALAXY
47954,QSO
15280,GALAXY
97883,GALAXY
29524,GALAXY
28051,GALAXY
11670,GALAXY
51056,STAR
98616,STAR
62544,GALAXY
28300,GALAXY
3512,GALAXY
32875,QSO
95361,STAR
14419,GALAXY
29249,GALAXY
71811,QSO
11709,STAR
94377,GALAXY
96176,STAR
98756,GALAXY
13631,GALAXY
18555,QSO
73127,STAR
70963,GALAXY
53303,GALAXY
17992,GALAXY
27672,GALAXY
6354,GALAXY
17690,GALAXY
21155,QSO
20906,GALAXY
85892,GALAXY
80166,STAR
58078,STAR
89904,GALAXY
90623,QSO
82351,STAR
78882,QSO
41746,STAR
61007,STAR
67746,GALAXY
18636,GALAXY
19463,QSO
17708,STAR
44215,GALAXY
16113,QSO
7366,STAR
58987,GALAXY
80326,STAR
46937,GALAXY
11433,GALAXY
54031,QSO
27813,QSO
12521,QSO
34695,QSO
14226,QSO
92589,GALAXY
42240,GALAXY
5569,GALAXY
85997,STAR
49770,GALAXY
51689,QSO
70103,GALAXY
61982,STAR
50993,STAR
73664,STAR
63181,GALAXY
66776,QSO
23918,STAR
33613,STAR
53226,STAR
25834,GALAXY
67552,GALAXY
69986,QSO
43709,QSO
21258,STAR
34820,GALAXY
94076,QSO
38685,GALAXY
60492,QSO
34434,QSO
66391,GALAXY
38037,STAR
7299,GALAXY
77830,GALAXY
81317,GALAXY
50333,GALAXY
40172,GALAXY
41406,STAR
7713,STAR
79149,STAR
50063,GALAXY
51373,STAR
42380,GALAXY
20986,GALAXY
91293,STAR
61320,GALAXY
10810,STAR
60646,GALAXY
76643,GALAXY
37368,GALAXY
17788,STAR
53103,QSO
10128,QSO
23443,GALAXY
79906,QSO
37013,QSO
91451,STAR
77788,GALAXY
39053,STAR
37673,GALAXY
55173,STAR
96997,STAR
84122,GALAXY
3860,GALAXY
4505,QSO
77776,GALAXY
56919,GALAXY
66379,STAR
15358,GALAXY
13008,GALAXY
80775,QSO
59362,GALAXY
46861,GALAXY
42986,GALAXY
3785,GALAXY
27926,GALAXY
11533,GALAXY
75187,GALAXY
2038,QSO
99114,STAR
78236,GALAXY
60523,STAR
12994,STAR
45862,GALAXY
89106,STAR
33974,GALAXY
84208,GALAXY
74510,GALAXY
98429,GALAXY
4401,GALAXY
86058,GALAXY
30862,GALAXY
25192,GALAXY
76456,GALAXY
35629,STAR
95215,QSO
87849,STAR
3833,GALAXY
6811,GALAXY
29834,GALAXY
73932,GALAXY
74373,GALAXY
58013,GALAXY
58151,GALAXY
35859,GALAXY
6367,GALAXY
33643,GALAXY
27084,GALAXY
28591,GALAXY
18477,QSO
91302,GALAXY
30224,QSO
47761,QSO
66580,GALAXY
10415,QSO
18993,GALAXY
41083,GALAXY
6215,STAR
49949,STAR
7500,GALAXY
88340,STAR
84569,STAR
20908,GALAXY
21052,GALAXY
45392,GALAXY
95516,GALAXY
10034,GALAXY
44415,GALAXY
26496,GALAXY
95099,GALAXY
38504,STAR
89842,GALAXY
65352,GALAXY
90614,GALAXY
23307,STAR
2823,STAR
33991,GALAXY
66312,GALAXY
58414,QSO
6356,STAR
10827,GALAXY
99055,GALAXY
47221,GALAXY
50101,GALAXY
23239,STAR
20583,QSO
82046,GALAXY
51217,GALAXY
82658,GALAXY
67672,GALAXY
98294,GALAXY
67272,GALAXY
43277,GALAXY
33628,GALAXY
3345,STAR
11313,GALAXY
69835,GALAXY
79273,GALAXY
83281,QSO
29031,GALAXY
39258,GALAXY
28166,GALAXY
99476,QSO
95750,GALAXY
1493,GALAXY
75642,GALAXY
6210,GALAXY
78843,GALAXY
68829,STAR
98609,GALAXY
96801,GALAXY
52278,STAR
61910,GALAXY
41568,GALAXY
1865,GALAXY
24949,GALAXY
99510,GALAXY
93051,STAR
91954,GALAXY
74511,GALAXY
41837,GALAXY
23000,GALAXY
80272,STAR
40543,GALAXY
42000,QSO
82963,GALAXY
66293,GALAXY
45227,GALAXY
83066,GALAXY
84500,GALAXY
63787,GALAXY
56925,GALAXY
8613,GALAXY
40505,STAR
73547,GALAXY
47674,GALAXY
44547,GALAXY
65095,STAR
38434,STAR
88171,STAR
93000,GALAXY
65769,QSO
64053,GALAXY
51493,QSO
22187,GALAXY
18907,GALAXY
19439,QSO
6419,GALAXY
53924,QSO
26256,GALAXY
4307,QSO
47472,GALAXY
77738,GALAXY
83874,GALAXY
92255,STAR
22244,QSO
43259,GALAXY
54355,QSO
47155,GALAXY
17259,GALAXY
29459,GALAXY
46652,GALAXY
28003,STAR
34791,GALAXY
91902,STAR
63379,GALAXY
22518,QSO
55000,GALAXY
15897,GALAXY
58129,GALAXY
74175,GALAXY
85858,GALAXY
75207,GALAXY
45960,GALAXY
8476,GALAXY
77213,GALAXY
2848,GALAXY
25715,QSO
22059,GALAXY
18559,GALAXY
29616,GALAXY
50428,STAR
96790,GALAXY
45436,GALAXY
60403,GALAXY
92874,QSO
99705,GALAXY
94578,QSO
53738,GALAXY
86407,QSO
64675,GALAXY
26512,GALAXY
7702,GALAXY
52559,GALAXY
75019,GALAXY
89986,QSO
82742,GALAXY
50345,QSO
73789,GALAXY
60524,GALAXY
29190,GALAXY
5889,GALAXY
18034,GALAXY
8264,GALAXY
33469,STAR
72027,STAR
9708,GALAXY
27254,GALAXY
45878,QSO
14319,GALAXY
38179,GALAXY
59294,GALAXY
59769,GALAXY
54651,QSO
4106,QSO
48698,QSO
63373,QSO
54085,GALAXY
91258,GALAXY
67715,STAR
93169,STAR
15196,GALAXY
1871,GALAXY
60135,QSO
24905,GALAXY
64093,GALAXY
18309,GALAXY
58955,GALAXY
94940,GALAXY
56973,GALAXY
77508,STAR
9083,GALAXY
24204,QSO
52323,STAR
58830,GALAXY
13028,GALAXY
26071,STAR
45048,GALAXY
19704,GALAXY
93928,QSO
14558,STAR
87724,GALAXY
2330,STAR
66185,STAR
95045,GALAXY
83056,GALAXY
57348,QSO
58544,GALAXY
68873,GALAXY
86240,QSO
51960,GALAXY
14974,GALAXY
10820,GALAXY
98166,GALAXY
57316,GALAXY
96081,QSO
77314,GALAXY
74125,GALAXY
37249,GALAXY
65476,QSO
70453,QSO
25710,GALAXY
68979,GALAXY
81545,QSO
53812,GALAXY
53420,GALAXY
56188,QSO
58031,GALAXY
63720,GALAXY
60394,QSO
54312,GALAXY
71080,GALAXY
28170,GALAXY
85064,GALAXY
58628,GALAXY
19743,GALAXY
98921,GALAXY
28569,QSO
93602,STAR
80226,GALAXY
70888,QSO
88893,STAR
44459,GALAXY
4615,STAR
54980,GALAXY
33268,GALAXY
50039,GALAXY
30361,GALAXY
14164,QSO
96687,QSO
9073,GALAXY
22085,GALAXY
53022,STAR
27392,GALAXY
43954,QSO
38641,QSO
58525,GALAXY
76483,GALAXY
58700,GALAXY
23014,STAR
57273,GALAXY
86954,GALAXY
7405,GALAXY
63796,STAR
64698,GALAXY
2325,QSO
36382,GALAXY
71609,GALAXY
70063,GALAXY
55346,GALAXY
78508,STAR
54859,STAR
16577,QSO
80139,STAR
7036,GALAXY
3592,QSO
30739,GALAXY
45593,GALAXY
94803,QSO
8938,QSO
39015,GALAXY
32675,GALAXY
14146,GALAXY
81847,GALAXY
11975,GALAXY
88715,GALAXY
93235,QSO
84134,GALAXY
32249,STAR
40395,GALAXY
57418,GALAXY
68721,GALAXY
56223,GALAXY
62840,STAR
90749,GALAXY
38127,GALAXY
31933,QSO
93326,QSO
10981,GALAXY
69942,GALAXY
35744,GALAXY
19671,GALAXY
42785,GALAXY
92662,GALAXY
32171,STAR
62132,GALAXY
67693,QSO
29932,GALAXY
27030,GALAXY
3485,GALAXY
75188,STAR
70608,GALAXY
95766,STAR
75010,QSO
16272,GALAXY
16839,GALAXY
1636,GALAXY
2651,GALAXY
12520,GALAXY
197,GALAXY
55859,GALAXY
10758,GALAXY
56746,GALAXY
5003,GALAXY
98757,GALAXY
42422,STAR
29892,GALAXY
16349,GALAXY
50871,STAR
76679,STAR
50473,GALAXY
84966,GALAXY
30252,GALAXY
14531,GALAXY
58445,GALAXY
37934,GALAXY
58016,STAR
82878,QSO
9582,GALAXY
37927,GALAXY
17876,STAR
53871,QSO
91993,GALAXY
99874,QSO
25598,QSO
94852,GALAXY
13497,GALAXY
42008,QSO
60458,GALAXY
45473,GALAXY
39218,GALAXY
76881,STAR
71700,GALAXY
92877,GALAXY
7824,QSO
41693,GALAXY
98904,GALAXY
78885,STAR
6805,GALAXY
42513,STAR
46404,STAR
80183,GALAXY
79321,GALAXY
1957,GALAXY
7276,GALAXY
86684,GALAXY
97660,STAR
2404,GALAXY
8067,GALAXY
73942,GALAXY
85937,STAR
25164,GALAXY
34318,GALAXY
68348,QSO
98800,QSO
33086,GALAXY
93536,QSO
23975,STAR
19327,STAR
84390,GALAXY
31254,STAR
24417,STAR
11072,GALAXY
66181,STAR
35352,STAR
52346,GALAXY
63480,QSO
22795,QSO
61292,GALAXY
52569,GALAXY
4937,GALAXY
82259,QSO
43663,STAR
96848,GALAXY
6728,QSO
75496,QSO
43046,QSO
65151,GALAXY
89606,GALAXY
81753,GALAXY
74116,QSO
26180,GALAXY
12636,QSO
31330,GALAXY
38596,GALAXY
91563,GALAXY
60810,GALAXY
27905,QSO
62264,STAR
53715,GALAXY
68577,GALAXY
60634,GALAXY
10545,GALAXY
45694,QSO
87172,GALAXY
55356,GALAXY
47738,STAR
69913,QSO
7611,GALAXY
41065,GALAXY
78933,GALAXY
37075,GALAXY
15705,GALAXY
3317,GALAXY
26302,STAR
2382,QSO
23116,QSO
318,QSO
34525,QSO
76550,QSO
43909,QSO
10004,QSO
71954,GALAXY
87618,GALAXY
57317,GALAXY
7890,GALAXY
57210,STAR
31066,STAR
7780,GALAXY
52388,GALAXY
95102,GALAXY
10817,STAR
43298,STAR
71803,GALAXY
73795,GALAXY
42602,GALAXY
10135,STAR
40534,GALAXY
61712,GALAXY
46958,STAR
64188,GALAXY
38615,GALAXY
12688,GALAXY
41861,STAR
72648,GALAXY
12294,GALAXY
44135,GALAXY
98078,GALAXY
65022,STAR
68103,GALAXY
30706,QSO
39400,STAR
29847,GALAXY
31750,QSO
78604,STAR
10988,GALAXY
88772,GALAXY
16731,GALAXY
97863,GALAXY
79525,STAR
94598,STAR
41752,QSO
43813,GALAXY
52947,QSO
32366,GALAXY
46602,GALAXY
28481,GALAXY
8995,GALAXY
37861,GALAXY
53949,GALAXY
65326,QSO
58108,GALAXY
15636,GALAXY
75476,GALAXY
96072,STAR
3190,GALAXY
52542,QSO
54420,GALAXY
27448,GALAXY
40425,GALAXY
19775,GALAXY
21474,GALAXY
21532,GALAXY
4865,STAR
27109,GALAXY
32838,QSO
8459,GALAXY
72920,QSO
1491,GALAXY
74928,GALAXY
43528,GALAXY
23782,GALAXY
50013,STAR
36893,GALAXY
14308,STAR
54903,STAR
15837,STAR
60550,GALAXY
97224,GALAXY
49427,QSO
86759,GALAXY
2056,QSO
53609,GALAXY
9076,QSO
84060,STAR
68779,STAR
74304,GALAXY
2946,STAR
42838,GALAXY
23330,QSO
80142,GALAXY
25070,STAR
67978,STAR
12074,QSO
39564,STAR
79482,QSO
92816,QSO
73326,QSO
60114,STAR
62125,STAR
75695,GALAXY
87736,GALAXY
91644,STAR
9682,QSO
18655,GALAXY
52572,GALAXY
38457,GALAXY
59415,GALAXY
96711,QSO
63645,GALAXY
27092,GALAXY
53570,STAR
91579,STAR
34771,GALAXY
88165,QSO
71595,QSO
80671,STAR
53922,STAR
84625,GALAXY
19353,QSO
42511,GALAXY
8185,GALAXY
24933,GALAXY
68376,QSO
21097,STAR
97844,GALAXY
54194,GALAXY
10792,GALAXY
1573,GALAXY
44728,GALAXY
47969,GALAXY
83083,GALAXY
11194,QSO
52603,QSO
44820,STAR
55840,STAR
84086,GALAXY
41817,GALAXY
21611,STAR
50459,GALAXY
3311,GALAXY
46177,GALAXY
68478,QSO
72467,GALAXY
50020,GALAXY
32796,GALAXY
62847,GALAXY
14006,STAR
88485,GALAXY
19400,STAR
21777,GALAXY
79661,GALAXY
12030,STAR
24168,QSO
93956,QSO
24549,QSO
86481,GALAXY
96606,GALAXY
57404,GALAXY
74806,GALAXY
14347,GALAXY
34056,GALAXY
28827,GALAXY
77623,QSO
49963,STAR
93631,STAR
48102,STAR
9882,GALAXY
76029,GALAXY
77138,GALAXY
88249,GALAXY
92383,QSO
420,GALAXY
26929,GALAXY
28286,GALAXY
1611,STAR
16672,GALAXY
81365,GALAXY
41969,GALAXY
82682,STAR
89538,STAR
75296,STAR
17672,GALAXY
50591,GALAXY
54248,STAR
8790,GALAXY
61775,GALAXY
27319,QSO
11734,GALAXY
81698,GALAXY
93774,GALAXY
63106,GALAXY
30109,GALAXY
68187,GALAXY
35580,STAR
64517,STAR
87627,GALAXY
57528,GALAXY
79903,QSO
12055,GALAXY
17764,QSO
48811,GALAXY
92095,QSO
64470,GALAXY
58491,QSO
44803,GALAXY
71072,STAR
92210,GALAXY
78953,GALAXY
88077,GALAXY
1369,STAR
1853,QSO
70270,GALAXY
8139,GALAXY
30020,GALAXY
713,QSO
278,GALAXY
71014,GALAXY
68651,GALAXY
60262,QSO
41081,QSO
13915,GALAXY
93330,QSO
68127,GALAXY
15684,QSO
92321,QSO
93842,GALAXY
55861,GALAXY
26336,GALAXY
67967,GALAXY
87773,GALAXY
86059,GALAXY
53216,GALAXY
40666,GALAXY
40691,GALAXY
97582,GALAXY
1953,GALAXY
65426,QSO
47704,GALAXY
96331,GALAXY
76147,STAR
42118,GALAXY
59172,STAR
16606,GALAXY
3516,GALAXY
36535,GALAXY
83401,GALAXY
48978,QSO
45013,QSO
77450,GALAXY
4506,QSO
54029,GALAXY
95635,GALAXY
36358,GALAXY
54015,GALAXY
54485,GALAXY
76882,GALAXY
96813,GALAXY
43207,GALAXY
16159,STAR
48468,QSO
46760,GALAXY
13612,GALAXY
74279,STAR
5643,QSO
31543,GALAXY
25526,STAR
62939,GALAXY
2295,GALAXY
17649,STAR
27748,GALAXY
96702,STAR
48871,QSO
27177,GALAXY
8582,GALAXY
23210,QSO
11681,STAR
85034,STAR
6119,QSO
39581,QSO
15074,GALAXY
54388,QSO
23821,STAR
75474,GALAXY
94701,STAR
33063,QSO
44816,GALAXY
20049,GALAXY
4442,GALAXY
55193,STAR
62353,GALAXY
19205,STAR
115,QSO
90547,GALAXY
66096,GALAXY
2846,GALAXY
74847,GALAXY
6584,GALAXY
45261,GALAXY
65585,GALAXY
26577,STAR
82694,GALAXY
82459,STAR
35708,STAR
7157,GALAXY
65268,GALAXY
78366,GALAXY
50922,GALAXY
45325,QSO
81316,QSO
68104,GALAXY
91212,GALAXY
81825,QSO
79777,GALAXY
64172,GALAXY
85558,QSO
3542,GALAXY
63617,GALAXY
20200,GALAXY
18781,GALAXY
70254,GALAXY
22707,QSO
15995,STAR
99011,STAR
82100,GALAXY
65071,QSO
35171,GALAXY
46292,STAR
119,STAR
22286,STAR
43065,GALAXY
5631,GALAXY
80582,GALAXY
99908,GALAXY
55274,GALAXY
83543,GALAXY
49524,GALAXY
94633,GALAXY
21605,GALAXY
5555,GALAXY
26928,GALAXY
32407,GALAXY
97487,QSO
73256,STAR
99323,GALAXY
92141,QSO
75794,GALAXY
43724,GALAXY
22591,GALAXY
93334,STAR
25136,GALAXY
11568,GALAXY
15092,GALAXY
86403,STAR
81377,STAR
50262,STAR
45691,GALAXY
95753,GALAXY
33108,GALAXY
4262,GALAXY
13361,QSO
72039,GALAXY
36107,GALAXY
40028,STAR
10943,GALAXY
56831,GALAXY
3565,STAR
88572,STAR
20387,QSO
18118,GALAXY
85452,GALAXY
41398,GALAXY
67016,GALAXY
41883,STAR
85050,GALAXY
34059,GALAXY
8652,QSO
69318,GALAXY
7691,GALAXY
63302,GALAXY
32163,STAR
67673,GALAXY
32598,STAR
57415,GALAXY
15147,GALAXY
92023,GALAXY
40096,QSO
63012,GALAXY
18078,GALAXY
4825,QSO
51433,STAR
43104,GALAXY
17153,GALAXY
16617,STAR
60829,GALAXY
56418,GALAXY
69400,GALAXY
44901,QSO
52654,GALAXY
93835,QSO
97735,GALAXY
30416,STAR
17869,QSO
13806,STAR
55940,GALAXY
71684,GALAXY
7965,QSO
98983,STAR
19300,GALAXY
82071,GALAXY
41986,GALAXY
59935,QSO
70438,QSO
45517,STAR
69992,GALAXY
3198,STAR
44593,GALAXY
66482,STAR
66810,GALAXY
39902,STAR
87610,GALAXY
98479,STAR
76004,GALAXY
169,STAR
94807,QSO
29278,GALAXY
82471,GALAXY
42168,STAR
81339,QSO
22538,QSO
76990,GALAXY
59096,STAR
39674,GALAXY
50401,STAR
8319,QSO
59926,GALAXY
33344,QSO
8625,GALAXY
90358,GALAXY
56950,GALAXY
67679,STAR
82129,GALAXY
83249,STAR
40467,GALAXY
91300,GALAXY
82080,GALAXY
26669,GALAXY
92451,GALAXY
15182,STAR
59969,STAR
31522,STAR
6940,GALAXY
20781,STAR
90033,STAR
66541,STAR
31014,GALAXY
17117,QSO
9972,GALAXY
5457,GALAXY
71321,QSO
17233,GALAXY
9199,GALAXY
86267,GALAXY
84093,QSO
55127,GALAXY
90167,STAR
2429,QSO
63812,GALAXY
74856,QSO
84499,STAR
40565,GALAXY
12999,STAR
32739,GALAXY
67557,GALAXY
45646,QSO
89160,QSO
13246,GALAXY
79066,STAR
9954,GALAXY
95206,GALAXY
67884,GALAXY
48705,STAR
69826,QSO
38601,STAR
57453,STAR
69987,GALAXY
34411,QSO
39886,GALAXY
66457,GALAXY
79765,GALAXY
14229,STAR
65238,STAR
76505,GALAXY
7428,GALAXY
57609,GALAXY
2557,STAR
17676,STAR
36929,GALAXY
83889,STAR
7499,GALAXY
28447,GALAXY
95332,GALAXY
2748,QSO
39081,GALAXY
175,QSO
2518,GALAXY
48729,GALAXY
83840,GALAXY
77610,GALAXY
99724,STAR
73330,GALAXY
27071,QSO
79120,STAR
76932,GALAXY
45977,QSO
31356,GALAXY
62397,STAR
8672,GALAXY
20206,GALAXY
51209,QSO
11151,GALAXY
99889,GALAXY
25873,GALAXY
93265,GALAXY
66725,GALAXY
41997,GALAXY
43896,QSO
9345,GALAXY
97133,GALAXY
72333,STAR
56474,STAR
64937,GALAXY
15983,GALAXY
4547,GALAXY
5132,STAR
77724,GALAXY
99715,GALAXY
80450,QSO
86670,GALAXY
57584,GALAXY
86947,STAR
14540,QSO
71023,GALAXY
13527,GALAXY
48845,GALAXY
24129,GALAXY
19102,GALAXY
19702,GALAXY
11535,GALAXY
6741,STAR
9645,GALAXY
10177,QSO
94866,QSO
64452,GALAXY
58354,GALAXY
45771,QSO
71082,QSO
41550,STAR
76480,GALAXY
18104,GALAXY
55432,GALAXY
1238,QSO
50819,GALAXY
71571,STAR
20507,GALAXY
75918,GALAXY
47558,QSO
4554,GALAXY
75437,QSO
89765,GALAXY
27879,QSO
37835,GALAXY
58941,GALAXY
28684,QSO
74228,GALAXY
44270,GALAXY
18455,GALAXY
66475,GALAXY
74828,GALAXY
13948,GALAXY
69356,QSO
8959,QSO
55604,GALAXY
69211,QSO
87202,STAR
13787,GALAXY
6942,GALAXY
67959,STAR
62069,QSO
27431,GALAXY
63994,GALAXY
46789,GALAXY
37635,GALAXY
27710,GALAXY
79184,QSO
14182,STAR
70614,GALAXY
76086,GALAXY
29752,GALAXY
52687,GALAXY
69837,GALAXY
72234,QSO
72127,QSO
84081,STAR
76717,GALAXY
71861,GALAXY
27870,GALAXY
94461,GALAXY
5970,STAR
24360,GALAXY
31029,GALAXY
18809,STAR
20060,GALAXY
82849,STAR
3735,GALAXY
43433,GALAXY
10868,QSO
87974,GALAXY
10640,GALAXY
2870,GALAXY
70987,GALAXY
85511,STAR
93699,QSO
45989,STAR
52735,GALAXY
78284,QSO
61652,GALAXY
40046,GALAXY
23381,GALAXY
97579,GALAXY
45665,STAR
71455,QSO
40896,GALAXY
60539,GALAXY
23886,STAR
56507,STAR
69394,GALAXY
39841,QSO
1607,STAR
77501,STAR
78798,QSO
64205,GALAXY
18872,STAR
81353,GALAXY
53657,GALAXY
18934,GALAXY
26155,GALAXY
69874,STAR
59624,STAR
14189,GALAXY
84840,GALAXY
94745,GALAXY
44308,STAR
79084,STAR
77183,STAR
22842,QSO
91487,STAR
12627,GALAXY
76256,QSO
22400,GALAXY
15682,GALAXY
75812,QSO
71984,GALAXY
55256,GALAXY
98352,GALAXY
39378,GALAXY
15980,GALAXY
86643,STAR
87261,GALAXY
50893,GALAXY
55498,GALAXY
39173,GALAXY
74040,STAR
22374,GALAXY
27046,GALAXY
12672,GALAXY
57494,GALAXY
37381,GALAXY
95623,GALAXY
40269,GALAXY
76097,GALAXY
47266,STAR
75587,GALAXY
64564,GALAXY
22736,GALAXY
77928,STAR
15377,GALAXY
74186,GALAXY
77379,QSO
79797,QSO
83687,GALAXY
414,GALAXY
96449,GALAXY
20488,QSO
56229,QSO
90956,QSO
42339,GALAXY
14763,GALAXY
86854,GALAXY
57835,GALAXY
28762,STAR
88494,QSO
90854,STAR
10586,GALAXY
24829,GALAXY
26872,QSO
64260,GALAXY
64586,GALAXY
60864,GALAXY
50425,GALAXY
88414,GALAXY
88194,GALAXY
56880,GALAXY
12981,GALAXY
69703,GALAXY
65144,QSO
