,class
11936,GALAXY
11937,GALAXY
11938,STAR
11939,QSO
11940,GALAXY
11941,GALAXY
11942,GALAXY
11943,GALAXY
11944,GALAXY
11945,GALAXY
11946,GALAXY
11947,GALAXY
11948,STAR
11949,QSO
11950,GALAXY
11951,QSO
11952,STAR
11953,GALAXY
11954,GALAXY
11955,STAR
11956,QSO
11957,GALAXY
11958,STAR
11959,GALAXY
11960,GALAXY
11961,GALAXY
11962,GALAXY
11963,GALAXY
11964,GALAXY
11965,GALAXY
11966,GALAXY
11967,GALAXY
11968,GALAXY
11969,STAR
11970,QSO
11971,STAR
11972,GALAXY
11973,GALAXY
11974,QSO
11975,QSO
11976,GALAXY
11977,GALAXY
11978,STAR
11979,QSO
11980,GALAXY
11981,GALAXY
11982,GALAXY
11983,STAR
11984,GALAXY
11985,STAR
11986,GALAXY
11987,GALAXY
11988,STAR
11989,GALAXY
11990,GALAXY
11991,QSO
11992,STAR
11993,QSO
11994,STAR
11995,STAR
11996,GALAXY
11997,QSO
11998,STAR
11999,GALAXY
12000,STAR
12001,GALAXY
12002,GALAXY
12003,GALAXY
12004,QSO
12005,GALAXY
12006,GALAXY
12007,GALAXY
12008,QSO
12009,STAR
12010,STAR
12011,QSO
12012,STAR
12013,GALAXY
12014,GALAXY
12015,GALAXY
12016,GALAXY
12017,GALAXY
12018,GALAXY
12019,GALAXY
12020,STAR
12021,GALAXY
12022,GALAXY
12023,GALAXY
12024,GALAXY
12025,GALAXY
12026,GALAXY
12027,GALAXY
12028,STAR
12029,STAR
12030,GALAXY
12031,STAR
12032,QSO
12033,GALAXY
12034,QSO
12035,QSO
12036,GALAXY
12037,STAR
12038,GALAXY
12039,GALAXY
12040,GALAXY
12041,GALAXY
12042,GALAXY
12043,STAR
12044,GALAXY
12045,STAR
12046,GALAXY
12047,GALAXY
12048,GALAXY
12049,GALAXY
12050,GALAXY
12051,STAR
12052,STAR
12053,GALAXY
12054,GALAXY
12055,GALAXY
12056,GALAXY
12057,GALAXY
12058,GALAXY
12059,GALAXY
12060,GALAXY
12061,STAR
12062,GALAXY
12063,GALAXY
12064,GALAXY
12065,QSO
12066,GALAXY
12067,GALAXY
12068,QSO
12069,GALAXY
12070,GALAXY
12071,GALAXY
12072,GALAXY
12073,STAR
12074,GALAXY
12075,GALAXY
12076,STAR
12077,GALAXY
12078,GALAXY
12079,GALAXY
12080,GALAXY
12081,QSO
12082,GALAXY
12083,STAR
12084,GALAXY
12085,QSO
12086,GALAXY
12087,STAR
12088,STAR
12089,GALAXY
12090,GALAXY
12091,GALAXY
12092,QSO
12093,GALAXY
12094,QSO
12095,GALAXY
12096,GALAXY
12097,GALAXY
12098,GALAXY
12099,STAR
12100,GALAXY
12101,STAR
12102,QSO
12103,GALAXY
12104,GALAXY
12105,GALAXY
12106,GALAXY
12107,GALAXY
12108,GALAXY
12109,GALAXY
12110,QSO
12111,GALAXY
12112,GALAXY
12113,QSO
12114,STAR
12115,STAR
12116,QSO
12117,STAR
12118,GALAXY
12119,GALAXY
12120,GALAXY
12121,GALAXY
12122,GALAXY
12123,STAR
12124,GALAXY
12125,STAR
12126,GALAXY
12127,GALAXY
12128,STAR
12129,GALAXY
12130,GALAXY
12131,QSO
12132,STAR
12133,GALAXY
12134,STAR
12135,GALAXY
12136,GALAXY
12137,GALAXY
12138,GALAXY
12139,GALAXY
12140,STAR
12141,STAR
12142,QSO
12143,GALAXY
12144,GALAXY
12145,GALAXY
12146,GALAXY
12147,STAR
12148,GALAXY
12149,QSO
12150,GALAXY
12151,STAR
12152,STAR
12153,GALAXY
12154,QSO
12155,STAR
12156,GALAXY
12157,GALAXY
12158,GALAXY
12159,STAR
12160,GALAXY
12161,QSO
12162,GALAXY
12163,GALAXY
12164,QSO
12165,GALAXY
12166,STAR
12167,STAR
12168,GALAXY
12169,GALAXY
12170,GALAXY
12171,GALAXY
12172,QSO
12173,GALAXY
12174,STAR
12175,STAR
12176,GALAXY
12177,QSO
12178,QSO
12179,STAR
12180,GALAXY
12181,GALAXY
12182,QSO
12183,STAR
12184,GALAXY
12185,QSO
12186,QSO
12187,STAR
12188,GALAXY
12189,QSO
12190,GALAXY
12191,GALAXY
12192,GALAXY
12193,QSO
12194,STAR
12195,GALAXY
12196,STAR
12197,STAR
12198,QSO
12199,GALAXY
12200,GALAXY
12201,QSO
12202,GALAXY
12203,QSO
12204,GALAXY
12205,QSO
12206,STAR
12207,GALAXY
12208,GALAXY
12209,STAR
12210,QSO
12211,QSO
12212,GALAXY
12213,GALAXY
12214,STAR
12215,QSO
12216,GALAXY
12217,GALAXY
12218,STAR
12219,STAR
12220,STAR
12221,GALAXY
12222,QSO
12223,QSO
12224,QSO
12225,GALAXY
12226,GALAXY
12227,QSO
12228,QSO
12229,GALAXY
12230,QSO
12231,STAR
12232,GALAXY
12233,GALAXY
12234,QSO
12235,QSO
12236,GALAXY
12237,STAR
12238,GALAXY
12239,GALAXY
12240,GALAXY
12241,GALAXY
12242,QSO
12243,GALAXY
12244,STAR
12245,QSO
12246,GALAXY
12247,GALAXY
12248,STAR
12249,GALAXY
12250,STAR
12251,STAR
12252,QSO
12253,STAR
12254,GALAXY
12255,GALAXY
12256,QSO
12257,STAR
12258,GALAXY
12259,QSO
12260,GALAXY
12261,GALAXY
12262,GALAXY
12263,STAR
12264,GALAXY
12265,GALAXY
12266,GALAXY
12267,STAR
12268,STAR
12269,GALAXY
12270,QSO
12271,STAR
12272,GALAXY
12273,GALAXY
12274,GALAXY
12275,GALAXY
12276,QSO
12277,GALAXY
12278,GALAXY
12279,STAR
12280,GALAXY
12281,GALAXY
12282,GALAXY
12283,GALAXY
12284,QSO
12285,STAR
12286,QSO
12287,STAR
12288,GALAXY
12289,GALAXY
12290,STAR
12291,GALAXY
12292,QSO
12293,GALAXY
12294,STAR
12295,QSO
12296,QSO
12297,STAR
12298,GALAXY
12299,QSO
12300,GALAXY
12301,GALAXY
12302,GALAXY
12303,STAR
12304,GALAXY
12305,GALAXY
12306,QSO
12307,GALAXY
12308,GALAXY
12309,STAR
12310,STAR
12311,STAR
12312,GALAXY
12313,STAR
12314,GALAXY
12315,GALAXY
12316,STAR
12317,GALAXY
12318,GALAXY
12319,QSO
12320,QSO
12321,GALAXY
12322,QSO
12323,QSO
12324,QSO
12325,STAR
12326,STAR
12327,STAR
12328,GALAXY
12329,GALAXY
12330,STAR
12331,GALAXY
12332,GALAXY
12333,GALAXY
12334,STAR
12335,GALAXY
12336,GALAXY
12337,QSO
12338,QSO
12339,GALAXY
12340,QSO
12341,STAR
12342,GALAXY
12343,GALAXY
12344,QSO
12345,GALAXY
12346,STAR
12347,GALAXY
12348,GALAXY
12349,QSO
12350,GALAXY
12351,GALAXY
12352,STAR
12353,GALAXY
12354,GALAXY
12355,GALAXY
12356,GALAXY
12357,QSO
12358,GALAXY
12359,GALAXY
12360,GALAXY
12361,GALAXY
12362,GALAXY
12363,GALAXY
12364,GALAXY
12365,GALAXY
12366,GALAXY
12367,GALAXY
12368,STAR
12369,QSO
12370,GALAXY
12371,QSO
12372,GALAXY
12373,GALAXY
12374,QSO
12375,QSO
12376,GALAXY
12377,GALAXY
12378,GALAXY
12379,GALAXY
12380,GALAXY
12381,GALAXY
12382,GALAXY
12383,GALAXY
12384,GALAXY
12385,STAR
12386,GALAXY
12387,GALAXY
12388,GALAXY
12389,STAR
12390,GALAXY
12391,STAR
12392,STAR
12393,STAR
12394,GALAXY
12395,GALAXY
12396,QSO
12397,QSO
12398,GALAXY
12399,STAR
12400,GALAXY
12401,GALAXY
12402,GALAXY
12403,GALAXY
12404,GALAXY
12405,GALAXY
12406,GALAXY
12407,QSO
12408,STAR
12409,GALAXY
12410,GALAXY
12411,GALAXY
12412,STAR
12413,GALAXY
12414,QSO
12415,GALAXY
12416,STAR
12417,GALAXY
12418,STAR
12419,GALAXY
12420,GALAXY
12421,STAR
12422,STAR
12423,QSO
12424,STAR
12425,GALAXY
12426,GALAXY
12427,STAR
12428,QSO
12429,STAR
12430,GALAXY
12431,STAR
12432,GALAXY
12433,STAR
12434,GALAXY
12435,STAR
12436,GALAXY
12437,GALAXY
12438,GALAXY
12439,GALAXY
12440,GALAXY
12441,GALAXY
12442,STAR
12443,GALAXY
12444,GALAXY
12445,GALAXY
12446,GALAXY
12447,GALAXY
12448,QSO
12449,GALAXY
12450,STAR
12451,GALAXY
12452,GALAXY
12453,GALAXY
12454,GALAXY
12455,GALAXY
12456,QSO
12457,STAR
12458,QSO
12459,GALAXY
12460,GALAXY
12461,STAR
12462,GALAXY
12463,QSO
12464,GALAXY
12465,GALAXY
12466,QSO
12467,GALAXY
12468,STAR
12469,QSO
12470,STAR
12471,GALAXY
12472,STAR
12473,QSO
12474,QSO
12475,GALAXY
12476,STAR
12477,QSO
12478,GALAXY
12479,QSO
12480,QSO
12481,STAR
12482,QSO
12483,GALAXY
12484,QSO
12485,STAR
12486,GALAXY
12487,QSO
12488,QSO
12489,GALAXY
12490,GALAXY
12491,QSO
12492,STAR
12493,STAR
12494,GALAXY
12495,GALAXY
12496,GALAXY
12497,GALAXY
12498,GALAXY
12499,GALAXY
12500,GALAXY
12501,STAR
12502,GALAXY
12503,GALAXY
12504,STAR
12505,GALAXY
12506,QSO
12507,STAR
12508,QSO
12509,STAR
12510,GALAXY
12511,QSO
12512,QSO
12513,QSO
12514,STAR
12515,QSO
12516,GALAXY
12517,GALAXY
12518,STAR
12519,GALAXY
12520,STAR
12521,GALAXY
12522,GALAXY
12523,QSO
12524,GALAXY
12525,GALAXY
12526,QSO
12527,STAR
12528,QSO
12529,GALAXY
12530,STAR
12531,GALAXY
12532,QSO
12533,GALAXY
12534,GALAXY
12535,GALAXY
12536,STAR
12537,GALAXY
12538,GALAXY
12539,GALAXY
12540,GALAXY
12541,STAR
12542,QSO
12543,QSO
12544,STAR
12545,GALAXY
12546,GALAXY
12547,GALAXY
12548,GALAXY
12549,GALAXY
12550,GALAXY
12551,QSO
12552,STAR
12553,QSO
12554,QSO
12555,STAR
12556,GALAXY
12557,STAR
12558,GALAXY
12559,GALAXY
12560,GALAXY
12561,GALAXY
12562,GALAXY
12563,GALAXY
12564,QSO
12565,GALAXY
12566,QSO
12567,STAR
12568,GALAXY
12569,QSO
12570,GALAXY
12571,STAR
12572,GALAXY
12573,GALAXY
12574,GALAXY
12575,QSO
12576,QSO
12577,GALAXY
12578,QSO
12579,QSO
12580,GALAXY
12581,GALAXY
12582,GALAXY
12583,STAR
12584,GALAXY
12585,GALAXY
12586,GALAXY
12587,STAR
12588,GALAXY
12589,QSO
12590,GALAXY
12591,GALAXY
12592,GALAXY
12593,GALAXY
12594,STAR
12595,GALAXY
12596,QSO
12597,QSO
12598,QSO
12599,GALAXY
12600,GALAXY
12601,QSO
12602,GALAXY
12603,GALAXY
12604,GALAXY
12605,STAR
12606,GALAXY
12607,STAR
12608,GALAXY
12609,GALAXY
12610,GALAXY
12611,GALAXY
12612,GALAXY
12613,GALAXY
12614,STAR
12615,GALAXY
12616,GALAXY
12617,GALAXY
12618,GALAXY
12619,GALAXY
12620,GALAXY
12621,STAR
12622,GALAXY
12623,QSO
12624,GALAXY
12625,GALAXY
12626,GALAXY
12627,GALAXY
12628,QSO
12629,STAR
12630,GALAXY
12631,STAR
12632,GALAXY
12633,STAR
12634,STAR
12635,GALAXY
12636,STAR
12637,GALAXY
12638,STAR
12639,GALAXY
12640,STAR
12641,GALAXY
12642,GALAXY
12643,QSO
12644,GALAXY
12645,STAR
12646,QSO
12647,STAR
12648,QSO
12649,GALAXY
12650,STAR
12651,GALAXY
12652,QSO
12653,GALAXY
12654,QSO
12655,GALAXY
12656,GALAXY
12657,GALAXY
12658,GALAXY
12659,GALAXY
12660,STAR
12661,QSO
12662,GALAXY
12663,GALAXY
12664,GALAXY
12665,STAR
12666,GALAXY
12667,STAR
12668,QSO
12669,GALAXY
12670,GALAXY
12671,GALAXY
12672,GALAXY
12673,QSO
12674,GALAXY
12675,GALAXY
12676,GALAXY
12677,QSO
12678,QSO
12679,GALAXY
12680,STAR
12681,QSO
12682,GALAXY
12683,STAR
12684,STAR
12685,GALAXY
12686,GALAXY
12687,GALAXY
12688,GALAXY
12689,STAR
12690,GALAXY
12691,GALAXY
12692,STAR
12693,GALAXY
12694,STAR
12695,STAR
12696,STAR
12697,GALAXY
12698,QSO
12699,GALAXY
12700,GALAXY
12701,GALAXY
12702,STAR
12703,GALAXY
12704,QSO
12705,GALAXY
12706,GALAXY
12707,GALAXY
12708,QSO
12709,GALAXY
12710,QSO
12711,GALAXY
12712,GALAXY
12713,QSO
12714,GALAXY
12715,QSO
12716,GALAXY
12717,STAR
12718,STAR
12719,GALAXY
12720,STAR
12721,GALAXY
12722,STAR
12723,GALAXY
12724,GALAXY
12725,GALAXY
12726,GALAXY
12727,GALAXY
12728,STAR
12729,GALAXY
12730,QSO
12731,GALAXY
12732,GALAXY
12733,QSO
12734,GALAXY
12735,GALAXY
12736,GALAXY
12737,GALAXY
12738,QSO
12739,GALAXY
12740,GALAXY
12741,STAR
12742,GALAXY
12743,GALAXY
12744,GALAXY
12745,GALAXY
12746,GALAXY
12747,QSO
12748,GALAXY
12749,GALAXY
12750,QSO
12751,QSO
12752,GALAXY
12753,STAR
12754,GALAXY
12755,QSO
12756,STAR
12757,QSO
12758,STAR
12759,GALAXY
12760,GALAXY
12761,GALAXY
12762,STAR
12763,QSO
12764,STAR
12765,GALAXY
12766,GALAXY
12767,GALAXY
12768,QSO
12769,GALAXY
12770,QSO
12771,STAR
12772,STAR
12773,GALAXY
12774,STAR
12775,GALAXY
12776,GALAXY
12777,GALAXY
12778,GALAXY
12779,QSO
12780,GALAXY
12781,GALAXY
12782,GALAXY
12783,GALAXY
12784,GALAXY
12785,STAR
12786,QSO
12787,GALAXY
12788,GALAXY
12789,GALAXY
12790,GALAXY
12791,GALAXY
12792,STAR
12793,GALAXY
12794,STAR
12795,GALAXY
12796,GALAXY
12797,GALAXY
12798,STAR
12799,STAR
12800,STAR
12801,GALAXY
12802,GALAXY
12803,QSO
12804,GALAXY
12805,QSO
12806,GALAXY
12807,GALAXY
12808,QSO
12809,STAR
12810,GALAXY
12811,GALAXY
12812,STAR
12813,GALAXY
12814,GALAXY
12815,QSO
12816,STAR
12817,GALAXY
12818,STAR
12819,GALAXY
12820,QSO
12821,GALAXY
12822,GALAXY
12823,QSO
12824,GALAXY
12825,QSO
12826,GALAXY
12827,GALAXY
12828,STAR
12829,GALAXY
12830,QSO
12831,STAR
12832,GALAXY
12833,GALAXY
12834,GALAXY
12835,QSO
12836,GALAXY
12837,GALAXY
12838,QSO
12839,GALAXY
12840,GALAXY
12841,STAR
12842,GALAXY
12843,QSO
12844,GALAXY
12845,QSO
12846,GALAXY
12847,GALAXY
12848,STAR
12849,GALAXY
12850,QSO
12851,GALAXY
12852,GALAXY
12853,GALAXY
12854,GALAXY
12855,GALAXY
12856,GALAXY
12857,QSO
12858,GALAXY
12859,GALAXY
12860,GALAXY
12861,GALAXY
12862,QSO
12863,GALAXY
12864,GALAXY
12865,GALAXY
12866,GALAXY
12867,QSO
12868,GALAXY
12869,GALAXY
12870,GALAXY
12871,STAR
12872,QSO
12873,QSO
12874,GALAXY
12875,STAR
12876,GALAXY
12877,GALAXY
12878,QSO
12879,QSO
12880,GALAXY
12881,GALAXY
12882,GALAXY
12883,GALAXY
12884,QSO
12885,GALAXY
12886,GALAXY
12887,GALAXY
12888,GALAXY
12889,GALAXY
12890,GALAXY
12891,GALAXY
12892,STAR
12893,GALAXY
12894,GALAXY
12895,GALAXY
12896,GALAXY
12897,GALAXY
12898,STAR
12899,GALAXY
12900,GALAXY
12901,GALAXY
12902,GALAXY
12903,QSO
12904,GALAXY
12905,GALAXY
12906,GALAXY
12907,QSO
12908,STAR
12909,QSO
12910,GALAXY
12911,STAR
12912,GALAXY
12913,GALAXY
12914,GALAXY
12915,GALAXY
12916,GALAXY
12917,QSO
12918,GALAXY
12919,STAR
12920,GALAXY
12921,QSO
12922,STAR
12923,QSO
12924,GALAXY
12925,GALAXY
12926,GALAXY
12927,GALAXY
12928,GALAXY
12929,STAR
12930,GALAXY
12931,GALAXY
12932,STAR
12933,GALAXY
12934,STAR
12935,QSO
12936,GALAXY
12937,STAR
12938,QSO
12939,GALAXY
12940,GALAXY
12941,STAR
12942,GALAXY
12943,GALAXY
12944,GALAXY
12945,GALAXY
12946,GALAXY
12947,QSO
12948,STAR
12949,GALAXY
12950,GALAXY
12951,GALAXY
12952,STAR
12953,GALAXY
12954,GALAXY
12955,GALAXY
12956,QSO
12957,GALAXY
12958,QSO
12959,GALAXY
12960,GALAXY
12961,GALAXY
12962,STAR
12963,QSO
12964,QSO
12965,QSO
12966,GALAXY
12967,STAR
12968,QSO
12969,STAR
12970,QSO
12971,GALAXY
12972,STAR
12973,STAR
12974,QSO
12975,GALAXY
12976,STAR
12977,GALAXY
12978,STAR
12979,GALAXY
12980,GALAXY
12981,STAR
12982,QSO
12983,QSO
12984,GALAXY
12985,QSO
12986,GALAXY
12987,GALAXY
12988,QSO
12989,QSO
12990,GALAXY
12991,QSO
12992,STAR
12993,GALAXY
12994,QSO
12995,GALAXY
12996,GALAXY
12997,QSO
12998,GALAXY
12999,GALAXY
13000,STAR
13001,STAR
13002,QSO
13003,QSO
13004,GALAXY
13005,STAR
13006,GALAXY
13007,GALAXY
13008,GALAXY
13009,GALAXY
13010,GALAXY
13011,QSO
13012,QSO
13013,QSO
13014,GALAXY
13015,QSO
13016,GALAXY
13017,GALAXY
13018,GALAXY
13019,GALAXY
13020,GALAXY
13021,GALAXY
13022,GALAXY
13023,GALAXY
13024,GALAXY
13025,GALAXY
13026,GALAXY
13027,GALAXY
13028,STAR
13029,GALAXY
13030,GALAXY
13031,GALAXY
13032,STAR
13033,GALAXY
13034,GALAXY
13035,STAR
13036,GALAXY
13037,QSO
13038,QSO
13039,GALAXY
13040,GALAXY
13041,GALAXY
13042,GALAXY
13043,GALAXY
13044,QSO
13045,GALAXY
13046,QSO
13047,GALAXY
13048,QSO
13049,STAR
13050,STAR
13051,STAR
13052,GALAXY
13053,QSO
13054,GALAXY
13055,GALAXY
13056,GALAXY
13057,QSO
13058,QSO
13059,STAR
13060,STAR
13061,GALAXY
13062,GALAXY
13063,QSO
13064,GALAXY
13065,GALAXY
13066,STAR
13067,GALAXY
13068,GALAXY
13069,GALAXY
13070,QSO
13071,GALAXY
13072,QSO
13073,GALAXY
13074,STAR
13075,QSO
13076,GALAXY
13077,GALAXY
13078,GALAXY
13079,GALAXY
13080,GALAXY
13081,STAR
13082,GALAXY
13083,GALAXY
13084,GALAXY
13085,GALAXY
13086,GALAXY
13087,STAR
13088,GALAXY
13089,QSO
13090,GALAXY
13091,QSO
13092,GALAXY
13093,QSO
13094,GALAXY
13095,QSO
13096,QSO
13097,QSO
13098,STAR
13099,GALAXY
13100,GALAXY
13101,GALAXY
13102,QSO
13103,GALAXY
13104,GALAXY
13105,STAR
13106,QSO
13107,GALAXY
13108,STAR
13109,GALAXY
13110,GALAXY
13111,GALAXY
13112,QSO
13113,GALAXY
13114,GALAXY
13115,GALAXY
13116,QSO
13117,GALAXY
13118,GALAXY
13119,GALAXY
13120,GALAXY
13121,GALAXY
13122,GALAXY
13123,GALAXY
13124,GALAXY
13125,GALAXY
13126,GALAXY
13127,GALAXY
13128,STAR
13129,GALAXY
13130,STAR
13131,GALAXY
13132,QSO
13133,GALAXY
13134,GALAXY
13135,STAR
13136,GALAXY
13137,GALAXY
13138,STAR
13139,GALAXY
13140,GALAXY
13141,STAR
13142,GALAXY
13143,QSO
13144,GALAXY
13145,STAR
13146,STAR
13147,STAR
13148,QSO
13149,GALAXY
13150,QSO
13151,STAR
13152,STAR
13153,GALAXY
13154,GALAXY
13155,GALAXY
13156,GALAXY
13157,GALAXY
13158,STAR
13159,GALAXY
13160,STAR
13161,STAR
13162,STAR
13163,GALAXY
13164,STAR
13165,STAR
13166,STAR
13167,STAR
13168,GALAXY
13169,GALAXY
13170,GALAXY
13171,QSO
13172,GALAXY
13173,GALAXY
13174,QSO
13175,GALAXY
13176,QSO
13177,QSO
13178,GALAXY
13179,GALAXY
13180,GALAXY
13181,QSO
13182,GALAXY
13183,STAR
13184,GALAXY
13185,QSO
13186,GALAXY
13187,GALAXY
13188,QSO
13189,STAR
13190,QSO
13191,GALAXY
13192,GALAXY
13193,GALAXY
13194,GALAXY
13195,STAR
13196,GALAXY
13197,STAR
13198,QSO
13199,GALAXY
13200,GALAXY
13201,QSO
13202,STAR
13203,GALAXY
13204,QSO
13205,GALAXY
13206,GALAXY
13207,GALAXY
13208,GALAXY
13209,GALAXY
13210,GALAXY
13211,GALAXY
13212,GALAXY
13213,QSO
13214,GALAXY
13215,QSO
13216,GALAXY
13217,GALAXY
13218,GALAXY
13219,GALAXY
13220,QSO
13221,GALAXY
13222,GALAXY
13223,GALAXY
13224,GALAXY
13225,GALAXY
13226,GALAXY
13227,GALAXY
13228,GALAXY
13229,QSO
13230,GALAXY
13231,GALAXY
13232,GALAXY
13233,GALAXY
13234,STAR
13235,STAR
13236,STAR
13237,GALAXY
13238,QSO
13239,GALAXY
13240,GALAXY
13241,QSO
13242,GALAXY
13243,GALAXY
13244,QSO
13245,QSO
13246,GALAXY
13247,QSO
13248,GALAXY
13249,GALAXY
13250,GALAXY
13251,STAR
13252,QSO
13253,GALAXY
13254,STAR
13255,GALAXY
13256,GALAXY
13257,GALAXY
13258,QSO
13259,GALAXY
13260,GALAXY
13261,GALAXY
13262,GALAXY
13263,STAR
13264,QSO
13265,STAR
13266,GALAXY
13267,GALAXY
13268,GALAXY
13269,QSO
13270,STAR
13271,QSO
13272,GALAXY
13273,QSO
13274,GALAXY
13275,GALAXY
13276,GALAXY
13277,GALAXY
13278,QSO
13279,QSO
13280,STAR
13281,GALAXY
13282,STAR
13283,GALAXY
13284,QSO
13285,GALAXY
13286,STAR
13287,GALAXY
13288,GALAXY
13289,GALAXY
13290,GALAXY
13291,GALAXY
13292,QSO
13293,QSO
13294,QSO
13295,QSO
13296,GALAXY
13297,GALAXY
13298,GALAXY
13299,GALAXY
13300,GALAXY
13301,STAR
13302,GALAXY
13303,QSO
13304,GALAXY
13305,STAR
13306,QSO
13307,STAR
13308,GALAXY
13309,QSO
13310,GALAXY
13311,GALAXY
13312,GALAXY
13313,GALAXY
13314,QSO
13315,QSO
13316,QSO
13317,STAR
13318,QSO
13319,GALAXY
13320,GALAXY
13321,GALAXY
13322,STAR
13323,QSO
13324,GALAXY
13325,GALAXY
13326,GALAXY
13327,GALAXY
13328,GALAXY
13329,GALAXY
13330,GALAXY
13331,QSO
13332,GALAXY
13333,GALAXY
13334,GALAXY
13335,STAR
13336,GALAXY
13337,STAR
13338,GALAXY
13339,STAR
13340,GALAXY
13341,GALAXY
13342,GALAXY
13343,STAR
13344,STAR
13345,GALAXY
13346,STAR
13347,QSO
13348,GALAXY
13349,GALAXY
13350,STAR
13351,GALAXY
13352,GALAXY
13353,GALAXY
13354,STAR
13355,STAR
13356,QSO
13357,QSO
13358,GALAXY
13359,GALAXY
13360,GALAXY
13361,GALAXY
13362,GALAXY
13363,GALAXY
13364,GALAXY
13365,STAR
13366,GALAXY
13367,GALAXY
13368,GALAXY
13369,GALAXY
13370,GALAXY
13371,GALAXY
13372,GALAXY
13373,STAR
13374,STAR
13375,QSO
13376,QSO
13377,GALAXY
13378,GALAXY
13379,STAR
13380,STAR
13381,GALAXY
13382,GALAXY
13383,GALAXY
13384,GALAXY
13385,GALAXY
13386,GALAXY
13387,GALAXY
13388,QSO
13389,STAR
13390,GALAXY
13391,GALAXY
13392,QSO
13393,GALAXY
13394,GALAXY
13395,STAR
13396,STAR
13397,GALAXY
13398,GALAXY
13399,QSO
13400,GALAXY
13401,QSO
13402,STAR
13403,STAR
13404,STAR
13405,STAR
13406,GALAXY
13407,STAR
13408,STAR
13409,GALAXY
13410,GALAXY
13411,STAR
13412,STAR
13413,GALAXY
13414,STAR
13415,QSO
13416,STAR
13417,GALAXY
13418,GALAXY
13419,GALAXY
13420,STAR
13421,GALAXY
13422,STAR
13423,GALAXY
13424,STAR
13425,STAR
13426,GALAXY
13427,GALAXY
13428,GALAXY
13429,STAR
13430,GALAXY
13431,GALAXY
13432,GALAXY
13433,STAR
13434,GALAXY
13435,STAR
13436,QSO
13437,QSO
13438,GALAXY
13439,STAR
13440,QSO
13441,STAR
13442,QSO
13443,STAR
13444,STAR
13445,QSO
13446,GALAXY
13447,STAR
13448,GALAXY
13449,GALAXY
13450,QSO
13451,GALAXY
13452,STAR
13453,GALAXY
13454,GALAXY
13455,STAR
13456,STAR
13457,STAR
13458,STAR
13459,STAR
13460,QSO
13461,QSO
13462,GALAXY
13463,GALAXY
13464,GALAXY
13465,GALAXY
13466,STAR
13467,STAR
13468,GALAXY
13469,STAR
13470,STAR
13471,STAR
13472,GALAXY
13473,GALAXY
13474,GALAXY
13475,GALAXY
13476,STAR
13477,QSO
13478,QSO
13479,GALAXY
13480,GALAXY
13481,STAR
13482,GALAXY
13483,GALAXY
13484,STAR
13485,QSO
13486,GALAXY
13487,GALAXY
13488,STAR
13489,STAR
13490,GALAXY
13491,STAR
13492,GALAXY
13493,GALAXY
13494,GALAXY
13495,STAR
13496,GALAXY
13497,STAR
13498,STAR
13499,GALAXY
13500,STAR
13501,GALAXY
13502,GALAXY
13503,GALAXY
13504,GALAXY
13505,GALAXY
13506,STAR
13507,GALAXY
13508,STAR
13509,STAR
13510,STAR
13511,GALAXY
13512,GALAXY
13513,STAR
13514,GALAXY
13515,GALAXY
13516,QSO
13517,STAR
13518,QSO
13519,QSO
13520,GALAXY
13521,GALAXY
13522,STAR
13523,GALAXY
13524,GALAXY
13525,GALAXY
13526,GALAXY
13527,QSO
13528,STAR
13529,GALAXY
13530,GALAXY
13531,QSO
13532,GALAXY
13533,GALAXY
13534,GALAXY
13535,GALAXY
13536,GALAXY
13537,GALAXY
13538,STAR
13539,GALAXY
13540,GALAXY
13541,GALAXY
13542,QSO
13543,STAR
13544,STAR
13545,GALAXY
13546,GALAXY
13547,STAR
13548,GALAXY
13549,GALAXY
13550,STAR
13551,STAR
13552,GALAXY
13553,GALAXY
13554,QSO
13555,GALAXY
13556,GALAXY
13557,GALAXY
13558,GALAXY
13559,GALAXY
13560,STAR
13561,STAR
13562,QSO
13563,GALAXY
13564,GALAXY
13565,GALAXY
13566,STAR
13567,GALAXY
13568,GALAXY
13569,GALAXY
13570,GALAXY
13571,QSO
13572,STAR
13573,QSO
13574,QSO
13575,QSO
13576,STAR
13577,STAR
13578,QSO
13579,QSO
13580,GALAXY
13581,GALAXY
13582,GALAXY
13583,GALAXY
13584,STAR
13585,GALAXY
13586,QSO
13587,GALAXY
13588,STAR
13589,GALAXY
13590,GALAXY
13591,STAR
13592,GALAXY
13593,GALAXY
13594,GALAXY
13595,GALAXY
13596,GALAXY
13597,GALAXY
13598,GALAXY
13599,GALAXY
13600,GALAXY
13601,GALAXY
13602,GALAXY
13603,QSO
13604,GALAXY
13605,GALAXY
13606,STAR
13607,STAR
13608,STAR
13609,QSO
13610,STAR
13611,GALAXY
13612,QSO
13613,GALAXY
13614,STAR
13615,QSO
13616,STAR
13617,QSO
13618,QSO
13619,GALAXY
13620,STAR
13621,GALAXY
13622,GALAXY
13623,GALAXY
13624,STAR
13625,GALAXY
13626,QSO
13627,GALAXY
13628,GALAXY
13629,GALAXY
13630,STAR
13631,GALAXY
13632,GALAXY
13633,GALAXY
13634,STAR
13635,GALAXY
13636,GALAXY
13637,STAR
13638,GALAXY
13639,STAR
13640,GALAXY
13641,GALAXY
13642,QSO
13643,GALAXY
13644,GALAXY
13645,GALAXY
13646,GALAXY
13647,GALAXY
13648,GALAXY
